73.0,96.5,2136.0,0.602,0,0,25,10,99
73.0,96.5,773.8,0.602,0,1,25,25,99
74.0,96.5,793.2,0.602,0,1,25,25,99
75.0,96.5,855.5,0.602,0,1,25,50,99
75.0,96.5,940.9,0.602,0,1,25,25,99
75.0,96.5,882.9,0.602,0,0,25,50,99
74.0,96.5,923.3,0.602,0,0,50,100,99
74.0,96.5,959.7,0.602,0,0,75,100,99
73.0,96.5,941.0,0.602,0,0,100,25,99
73.0,96.5,908.5,0.602,1,0,100,25,99
72.0,96.5,884.1,0.602,1,1,100,25,99
71.0,96.5,814.7,0.602,1,1,100,25,99
72.0,96.5,712.0,0.602,1,1,100,25,99
72.0,96.5,1017.0,0.602,1,1,100,25,99
72.0,96.5,582.7,0.602,1,1,100,25,99
73.0,96.5,1162.3,0.602,1,1,75,25,99
73.0,96.5,564.1,0.602,1,1,100,25,99
73.0,96.5,824.3,0.602,1,1,100,25,99
73.0,96.5,754.5,0.602,1,1,100,25,99
73.0,96.5,312.5,0.602,1,1,100,25,99
73.0,96.5,682.5,0.602,1,1,100,25,99
73.0,96.5,757.2,0.602,0,1,50,25,99
73.0,96.5,0.0,0.602,0,1,50,0,99
73.0,96.5,1392.5,0.602,0,1,50,25,99
73.0,96.5,744.3,0.602,0,1,25,25,99
72.0,96.5,0.0,0.602,0,1,25,0,99
72.0,96.5,1227.7,0.602,0,1,25,25,99
72.0,96.5,669.4,0.602,0,1,25,25,99
72.0,96.5,953.5,0.602,0,1,25,25,99
73.0,96.5,477.0,0.602,0,1,25,25,99
73.0,96.5,616.0,0.602,0,1,25,25,99
74.0,96.5,0.0,0.602,0,1,25,0,99
75.0,96.5,1670.0,0.602,0,1,25,25,99
75.0,96.5,714.7,0.602,0,1,25,25,99
75.0,96.5,1095.5,0.602,0,1,0,25,99
77.0,96.5,0.0,0.602,0,1,0,0,99
77.0,96.5,1484.6,0.602,0,1,0,25,99
77.0,96.5,1449.8,0.602,0,1,0,25,99
76.0,96.5,1443.7,0.602,0,0,0,25,99
77.0,96.5,982.4,0.602,0,0,0,25,99
78.0,96.5,1102.4,0.602,0,0,0,50,99
78.0,96.5,528.9,0.602,0,0,0,25,99
79.0,96.5,0.0,0.602,0,1,0,0,99
79.0,96.5,1444.6,0.602,0,1,0,25,99
80.0,96.5,585.9,0.602,1,1,50,25,99
81.0,96.5,564.9,0.602,1,1,50,25,99
83.0,96.5,653.7,0.602,1,1,50,25,99
84.0,96.5,687.4,0.602,1,1,50,25,99
85.0,96.5,579.1,0.602,1,1,50,25,99
85.0,96.5,0.0,0.602,1,0,25,0,99
85.0,96.5,2074.7,0.602,1,0,25,10,99
86.0,96.5,635.8,0.602,1,0,50,25,99
86.0,96.5,681.3,0.602,0,0,0,50,99
87.0,96.5,462.4,0.602,0,0,0,25,99
87.0,96.5,0.0,0.602,0,0,0,0,99
87.0,96.5,1111.5,0.602,0,0,0,25,99
87.0,96.5,896.4,0.602,0,1,0,25,99
86.0,96.5,927.3,0.602,0,1,0,25,99
86.0,96.5,864.7,0.602,0,1,0,25,99
86.0,96.5,461.5,0.602,0,1,0,25,99
86.0,96.5,916.2,0.602,1,1,50,25,99
86.0,96.5,622.5,0.602,1,1,50,25,99
87.0,96.5,1007.8,0.602,1,1,50,25,99
88.0,96.5,0.0,0.602,1,1,25,0,99
89.0,96.5,1847.6,0.602,1,1,25,25,99
90.0,96.5,939.2,0.602,1,1,25,25,99
90.0,96.5,893.6,0.602,1,1,25,25,99
90.0,96.5,1406.9,0.602,1,1,25,25,99
90.0,96.5,0.0,0.602,1,1,25,0,99
89.0,96.5,1953.9,0.602,1,1,25,25,99
89.0,96.5,471.6,0.602,1,1,25,25,99
89.0,96.5,828.9,0.602,0,1,0,25,99
89.0,96.5,1024.1,0.602,0,1,0,25,99
88.0,96.5,1062.2,0.602,0,1,0,25,99
88.0,96.5,646.7,0.602,0,1,0,25,99
87.0,96.5,934.5,0.602,0,1,0,25,99
87.0,96.5,565.6,0.602,0,1,0,25,99
87.0,96.5,328.0,0.602,0,1,0,25,99
87.0,96.5,659.4,0.602,0,1,0,25,99
86.0,96.5,1355.4,0.602,0,1,0,25,99
86.0,96.5,755.0,0.602,0,0,0,25,99
86.0,96.5,800.2,0.602,0,0,0,50,99
86.0,96.5,506.2,0.602,0,0,0,25,99
86.0,96.5,982.5,0.602,0,0,0,25,99
85.0,96.5,966.7,0.602,0,0,0,25,99
85.0,96.5,0.0,0.602,0,0,0,0,99
84.0,96.5,1881.5,0.602,1,0,50,25,99
84.0,96.5,730.8,0.602,1,0,50,25,99
84.0,96.5,583.8,0.602,1,0,50,25,99
84.0,96.5,417.2,0.602,1,0,50,25,99
85.0,96.5,555.7,0.602,1,0,50,25,99
86.0,96.5,583.9,0.602,1,0,25,25,99
86.0,96.5,1075.0,0.602,1,0,25,25,99
86.0,96.5,524.0,0.602,1,0,25,25,99
87.0,96.5,1178.2,0.602,1,0,25,25,99
87.0,96.5,704.2,0.602,1,0,25,25,99
88.0,96.5,610.1,0.602,1,0,50,25,99
88.0,96.5,887.8,0.602,1,0,50,25,99
88.0,96.5,984.7,0.602,1,0,50,25,99
88.0,96.5,540.8,0.602,0,0,0,25,99
88.0,96.5,671.1,0.602,0,0,25,25,99
88.0,96.5,582.5,0.602,0,0,25,25,99
88.0,96.5,698.1,0.602,0,0,25,25,99
88.0,96.5,1240.4,0.602,0,0,25,25,99
88.0,96.5,587.7,0.602,0,0,25,25,99
88.0,96.5,1342.2,0.602,0,0,25,25,99
88.0,96.5,403.7,0.602,0,0,25,25,99
88.0,96.5,948.0,0.602,0,0,25,25,99
87.0,96.5,0.0,0.602,1,0,50,0,99
87.0,96.5,2324.4,0.602,1,0,50,10,99
87.0,96.5,708.7,0.602,1,0,50,25,99
87.0,96.5,509.0,0.602,1,0,50,25,99
87.0,96.5,474.9,0.602,1,0,50,25,99
88.0,96.5,761.4,0.602,1,0,50,25,99
88.0,96.5,0.0,0.602,1,0,50,0,99
88.0,96.5,1554.6,0.602,1,0,50,25,99
87.0,96.5,766.6,0.602,1,0,50,25,99
86.0,96.5,992.2,0.602,1,0,50,25,99
86.0,96.5,566.2,0.602,1,0,50,25,99
86.0,96.5,842.0,0.602,1,0,50,25,99
85.0,96.5,461.4,0.602,0,0,0,25,99
84.0,96.5,1088.4,0.602,0,0,0,25,99
84.0,96.5,438.9,0.602,0,0,0,25,99
83.0,96.5,868.4,0.602,0,0,0,25,99
83.0,96.5,362.8,0.602,0,0,0,25,99
83.0,96.5,643.9,0.602,0,0,0,25,99
83.0,96.5,728.4,0.602,0,0,0,50,99
84.0,96.5,1361.6,0.602,0,0,0,25,99
84.0,96.5,1081.4,0.602,0,0,0,25,99
84.0,96.5,517.1,0.602,0,0,0,25,99
84.0,96.5,604.2,0.602,0,0,0,50,99
84.0,96.5,452.7,0.602,0,0,0,25,99
85.0,96.5,618.2,0.602,0,0,0,25,99
85.0,96.5,751.7,0.602,0,0,0,50,99
86.0,96.5,399.0,0.602,0,0,0,25,99
86.0,96.5,329.0,0.602,0,0,0,25,99
87.0,96.5,693.2,0.602,0,0,0,50,99
88.0,96.5,797.3,0.602,0,0,0,25,99
87.0,96.5,1025.2,0.602,0,0,0,25,99
87.0,96.5,1099.9,0.602,0,0,0,25,99
88.0,96.5,0.0,0.602,0,0,0,0,99
88.0,96.5,1787.4,0.602,0,0,0,25,99
88.0,96.5,949.8,0.602,0,0,0,25,99
88.0,96.5,747.7,0.602,0,0,0,25,99
88.0,96.5,457.1,0.602,0,1,0,25,99
87.0,96.5,1380.2,0.602,0,1,0,25,99
86.0,96.5,499.9,0.602,0,1,0,25,99
86.0,96.5,605.1,0.602,0,1,0,25,99
86.0,96.5,0.0,0.602,0,1,0,0,99
86.0,96.5,781.1,0.602,0,1,0,25,99
86.0,96.5,1347.3,0.602,0,0,0,25,99
86.0,96.5,423.3,0.602,0,0,0,25,99
87.0,96.5,404.8,0.602,0,0,0,50,99
87.0,96.5,0.0,0.602,0,0,0,0,99
87.0,96.5,816.4,0.602,0,0,0,25,99
88.0,96.5,1650.8,0.602,0,0,0,25,99
88.0,96.5,995.2,0.602,0,0,0,25,99
88.0,96.5,856.5,0.602,0,0,0,25,99
88.0,96.5,594.3,0.602,0,0,0,25,99
87.0,96.5,578.6,0.602,0,0,0,50,99
87.0,96.5,896.0,0.602,0,0,0,25,99
87.0,96.5,683.0,0.602,0,0,0,25,99
87.0,96.5,903.1,0.602,0,0,0,25,99
86.0,96.5,938.0,0.602,0,0,0,50,99
86.0,96.5,666.9,0.602,0,0,0,25,99
85.0,96.5,0.0,0.602,0,0,0,0,99
85.0,96.5,1396.6,0.602,0,0,0,25,99
85.0,96.5,490.9,0.602,0,0,0,25,99
84.0,96.5,1304.0,0.602,0,0,0,25,99
83.0,96.5,490.1,0.602,0,0,0,25,99
83.0,96.5,398.1,0.602,0,0,0,25,99
82.0,96.5,0.0,0.602,0,0,0,0,99
82.0,96.5,702.0,0.602,0,0,0,25,99
82.0,96.5,1144.2,0.602,0,0,0,25,99
82.0,96.5,536.5,0.602,1,0,50,25,99
82.0,96.5,1215.1,0.602,1,0,50,25,99
83.0,96.5,436.1,0.602,1,0,50,25,99
84.0,96.5,831.1,0.602,1,0,50,25,99
85.0,96.5,683.2,0.602,1,0,50,25,99
85.0,96.5,784.5,0.602,1,1,50,25,99
84.0,96.5,508.2,0.602,1,1,50,25,99
84.0,96.5,1479.2,0.602,1,1,50,25,99
84.0,96.5,421.0,0.602,1,1,50,25,99
84.0,96.5,637.3,0.602,1,1,50,25,99
85.0,96.5,692.0,0.602,1,1,50,25,99
85.0,96.5,845.7,0.602,1,0,50,25,99
85.0,96.5,1303.5,0.602,0,0,0,25,99
85.0,96.5,646.5,0.602,0,0,0,25,99
86.0,96.5,1270.6,0.602,0,0,0,25,99
86.0,96.5,840.3,0.602,1,1,25,25,99
86.0,96.5,872.6,0.602,1,1,25,25,99
86.0,96.5,0.0,0.602,1,1,25,0,99
86.0,96.5,1100.1,0.602,0,1,0,50,99
87.0,96.5,1795.5,0.602,0,1,0,25,99
87.0,96.5,841.6,0.602,0,0,0,25,99
88.0,96.5,846.3,0.602,0,0,0,50,99
88.0,96.5,826.4,0.602,0,0,0,100,99
88.0,96.5,817.3,0.602,0,0,50,100,99
88.0,96.5,779.8,0.602,0,0,75,100,99
88.0,96.5,789.7,0.602,0,0,100,100,99
87.0,96.5,850.5,0.602,0,0,100,100,99
87.0,96.5,1060.1,0.602,0,0,100,100,99
86.0,96.5,1020.7,0.602,0,0,100,100,99
86.0,96.5,1030.1,0.602,0,0,100,100,99
85.0,96.5,988.7,0.602,0,0,100,100,99
85.0,96.5,1000.9,0.602,0,0,100,25,99
84.0,96.5,1008.7,0.602,0,0,0,25,99
83.0,95.9,1127.3,0.625,0,0,25,25,99
82.0,95.9,774.0,0.625,0,0,25,25,99
81.0,95.9,0.0,0.625,0,0,25,0,99
81.0,95.9,1558.1,0.625,0,0,25,25,99
81.0,95.9,886.0,0.625,0,0,25,25,99
80.0,95.9,447.4,0.625,0,0,25,25,99
80.0,95.9,1355.3,0.625,0,0,25,25,99
79.0,95.9,0.0,0.625,0,0,25,0,99
79.0,95.9,1606.8,0.625,0,0,25,25,99
77.0,95.9,0.0,0.625,0,0,25,0,99
77.0,95.9,1587.2,0.625,0,0,25,25,99
76.0,95.9,873.7,0.625,0,0,25,25,99
76.0,95.9,924.4,0.625,0,0,25,50,99
75.0,95.9,988.6,0.625,0,0,25,100,99
74.0,95.9,776.3,0.625,0,0,75,100,99
73.0,95.9,953.5,0.625,0,0,100,25,99
73.0,95.9,0.0,0.625,0,0,50,0,99
73.0,95.9,1131.3,0.625,0,0,50,50,99
72.0,95.9,881.7,0.625,0,0,75,100,99
71.0,95.9,1551.8,0.625,0,0,100,25,99
71.0,95.9,919.7,0.625,0,0,50,25,99
70.0,95.9,925.7,0.625,0,0,50,50,99
70.0,95.9,811.0,0.625,0,0,75,100,99
69.0,95.9,723.6,0.625,0,0,75,100,99
69.0,95.9,710.2,0.625,0,0,100,100,99
69.0,95.9,706.5,0.625,0,0,100,100,99
71.0,96.1,728.7,0.614,0,0,100,100,99
71.0,96.2,992.7,0.611,0,0,100,25,100
72.0,96.3,990.0,0.608,0,0,50,50,99
73.0,96.4,871.2,0.605,0,0,75,100,99
73.0,96.4,784.6,0.603,0,0,100,100,99
73.0,96.6,780.6,0.597,0,0,100,100,99
73.0,96.6,729.8,0.597,0,0,100,100,99
73.0,96.7,724.4,0.593,0,0,100,100,100
73.0,96.8,1209.7,0.589,0,0,100,25,100
73.0,96.8,0.0,0.589,0,0,50,0,100
73.0,96.8,2073.4,0.589,0,0,50,10,100
73.0,96.8,1019.4,0.589,0,0,50,25,100
73.0,96.8,907.4,0.589,0,0,25,50,100
73.0,96.8,914.3,0.589,0,0,50,100,100
72.0,96.8,935.9,0.589,0,0,75,100,100
72.0,96.8,891.4,0.589,0,0,100,100,100
71.0,96.8,812.8,0.588,0,0,100,100,100
71.0,96.8,963.4,0.588,0,1,100,25,100
70.0,96.8,838.9,0.588,0,1,50,25,100
70.0,96.8,1025.5,0.588,0,1,50,50,100
69.0,96.8,461.8,0.588,0,1,50,25,100
69.0,96.8,446.8,0.588,0,1,50,50,100
69.0,96.8,973.2,0.588,0,1,50,25,100
68.0,96.8,1030.4,0.588,0,0,50,50,100
68.0,96.8,0.0,0.588,0,0,75,0,100
68.0,96.8,1254.1,0.588,0,0,75,25,100
69.0,96.8,0.0,0.588,0,0,75,0,100
70.0,96.8,1777.1,0.588,0,0,50,25,100
70.0,96.8,681.1,0.588,0,0,50,25,100
70.0,96.8,1279.9,0.588,0,0,50,25,100
69.0,96.8,817.8,0.588,0,0,50,25,100
69.0,96.8,855.6,0.588,0,0,50,50,100
69.0,96.8,806.0,0.588,0,0,50,100,100
69.0,96.8,758.5,0.588,0,0,75,25,100
69.0,96.8,883.6,0.588,0,0,50,25,100
69.0,96.8,0.0,0.588,0,0,50,0,100
69.0,96.8,968.9,0.588,0,0,50,50,100
69.0,96.8,908.3,0.588,0,0,50,100,100
69.0,96.8,376.6,0.588,0,0,50,50,100
68.0,96.8,1002.0,0.588,0,0,50,25,100
68.0,96.8,898.9,0.588,0,0,50,50,100
68.0,96.8,943.9,0.588,0,0,50,100,100
68.0,96.8,999.0,0.588,0,0,75,100,100
69.0,96.8,1034.5,0.588,0,0,100,25,100
70.0,96.8,975.0,0.588,0,0,75,50,100
71.0,96.8,1002.4,0.588,0,0,75,100,100
71.0,96.8,973.9,0.588,0,0,100,100,100
70.0,96.8,747.3,0.588,0,0,100,25,100
70.0,96.8,591.9,0.588,0,0,75,25,100
70.0,96.8,682.7,0.588,0,0,75,50,100
70.0,96.8,1020.2,0.588,0,0,75,25,100
70.0,96.8,1007.3,0.588,0,0,75,50,100
70.0,96.8,893.1,0.588,0,0,75,100,100
69.0,96.8,1060.4,0.588,0,0,75,100,100
70.0,96.8,1015.4,0.588,0,0,100,100,100
69.0,96.8,917.5,0.588,0,0,100,100,100
69.0,96.8,753.8,0.588,0,0,100,100,100
68.0,96.8,850.6,0.588,0,0,100,100,100
67.0,96.8,1060.7,0.588,0,0,100,100,100
67.0,96.8,980.2,0.588,0,0,100,25,100
67.0,96.8,1075.1,0.588,0,1,75,25,100
67.0,96.8,1061.3,0.588,0,1,75,25,100
66.0,96.8,919.1,0.588,1,1,100,25,100
67.0,96.8,0.0,0.588,0,1,50,0,100
68.0,96.8,0.0,0.588,0,0,50,0,100
67.0,96.8,2498.1,0.588,0,0,50,10,100
67.0,96.8,833.9,0.588,0,0,50,25,100
66.0,96.8,0.0,0.588,0,0,50,0,100
66.0,96.8,1095.4,0.588,0,0,50,25,100
66.0,96.8,843.9,0.588,0,0,50,50,100
66.0,96.8,764.1,0.588,0,0,50,100,100
66.0,96.8,882.3,0.588,0,0,75,100,100
67.0,96.8,681.2,0.588,0,0,75,25,100
68.0,96.8,501.1,0.588,0,0,75,25,100
68.0,96.8,540.4,0.588,0,0,75,50,100
69.0,96.8,639.5,0.588,0,0,75,100,100
71.0,96.8,0.0,0.588,0,0,100,0,100
71.0,96.8,1948.3,0.588,0,0,100,25,100
72.0,96.8,998.0,0.588,0,0,75,25,100
73.0,96.8,718.7,0.588,0,0,25,25,100
73.0,96.8,398.6,0.588,0,0,25,25,100
74.0,96.8,1012.4,0.588,0,0,25,25,100
74.0,96.8,659.7,0.588,0,0,25,25,100
74.0,96.8,1316.8,0.588,0,0,25,25,100
75.0,96.8,685.4,0.588,0,0,25,25,100
76.0,96.8,699.5,0.588,0,0,25,25,100
76.0,96.8,821.9,0.588,0,0,25,25,100
76.0,96.8,1399.3,0.588,0,0,25,25,100
76.0,96.8,824.9,0.588,0,0,25,25,100
76.0,96.8,0.0,0.588,0,0,25,0,100
76.0,96.8,1176.7,0.588,0,0,25,25,100
76.0,96.8,947.6,0.588,0,0,25,50,100
76.0,96.8,846.8,0.588,0,0,25,100,100
75.0,96.8,805.9,0.588,0,0,75,100,100
75.0,96.8,775.5,0.588,0,0,75,100,100
74.0,96.8,882.9,0.588,0,0,100,100,100
74.0,96.8,935.6,0.588,0,0,100,100,100
74.0,96.8,936.8,0.588,0,0,100,100,100
74.0,96.8,875.1,0.588,0,0,100,100,100
73.0,96.8,810.2,0.588,0,0,100,100,100
73.0,96.8,862.4,0.588,0,0,100,100,100
72.0,96.8,892.6,0.588,0,0,100,100,100
72.0,96.8,908.1,0.588,0,0,100,100,100
71.0,96.8,881.7,0.588,0,0,100,25,100
71.0,96.8,896.0,0.588,0,0,50,25,100
70.0,96.8,1122.5,0.588,0,0,50,25,100
69.0,96.8,1150.6,0.588,0,0,50,50,100
68.0,96.8,0.0,0.588,0,0,50,0,100
68.0,96.8,1208.9,0.588,0,0,75,100,100
68.0,96.8,988.0,0.588,0,0,75,25,100
67.0,96.8,749.2,0.588,0,0,50,50,100
67.0,96.8,1118.9,0.588,0,0,25,25,100
66.0,96.8,0.0,0.588,0,0,25,0,100
66.0,96.8,728.8,0.588,0,0,25,25,100
66.0,96.8,1942.5,0.588,0,0,25,25,100
66.0,96.8,928.1,0.588,0,0,25,25,100
66.0,96.8,917.3,0.588,0,0,25,50,100
66.0,96.8,933.6,0.588,0,0,75,100,100
66.0,96.8,854.6,0.588,0,0,100,100,100
66.0,96.8,885.6,0.588,0,0,100,100,100
66.0,96.8,902.5,0.588,0,0,100,100,100
66.0,96.8,919.4,0.588,0,0,100,100,100
66.0,96.8,906.8,0.588,0,0,100,100,100
66.0,96.8,583.6,0.588,0,0,100,25,100
66.0,96.8,905.7,0.588,0,0,50,25,100
66.0,96.8,853.2,0.588,0,0,50,50,100
66.0,96.8,891.5,0.588,0,0,75,100,100
66.0,96.8,933.7,0.588,0,0,100,100,100
66.0,96.8,946.6,0.588,0,0,100,100,100
66.0,96.8,858.1,0.588,0,0,100,100,100
66.0,96.8,821.1,0.588,0,0,100,100,100
66.0,96.8,678.2,0.588,0,0,100,100,100
67.0,96.8,825.4,0.588,0,0,100,25,100
67.0,96.8,1182.8,0.588,0,1,50,25,100
68.0,96.8,1096.8,0.588,0,1,50,50,100
67.0,96.8,0.0,0.588,0,1,50,0,100
67.0,96.8,0.0,0.588,0,0,50,0,100
67.0,96.8,2250.2,0.588,0,0,50,10,100
67.0,96.8,973.7,0.588,0,1,25,25,100
67.0,96.8,873.0,0.588,0,1,25,25,100
67.0,96.8,869.4,0.588,0,1,25,50,100
67.0,96.8,514.7,0.588,0,1,25,25,100
67.0,96.8,502.0,0.588,0,1,25,50,100
68.0,96.8,605.9,0.588,0,1,25,25,100
68.0,96.8,789.7,0.588,0,0,25,25,100
68.0,96.8,896.0,0.588,0,0,25,50,100
68.0,96.8,926.1,0.588,0,0,50,100,100
67.0,96.8,961.2,0.588,0,0,75,100,100
68.0,96.8,897.0,0.588,0,0,100,100,100
69.0,96.8,898.4,0.588,0,0,100,100,100
69.0,96.8,870.9,0.588,0,0,100,100,100
69.0,96.8,890.5,0.588,0,0,100,100,100
68.0,96.8,838.4,0.588,0,0,100,100,100
68.0,96.8,778.6,0.588,0,0,100,100,100
68.0,96.8,767.5,0.588,0,0,100,100,100
68.0,96.8,775.5,0.588,0,0,100,100,100
68.0,96.8,430.5,0.588,0,0,100,25,100
69.0,96.8,1153.5,0.588,0,0,50,25,100
70.0,96.8,1534.8,0.588,0,0,50,50,100
69.0,96.8,768.1,0.588,0,0,50,25,100
69.0,96.8,816.0,0.590,0,0,25,50,99
70.0,96.9,911.2,0.587,0,0,50,100,99
70.0,96.9,783.8,0.585,0,0,75,100,100
69.0,97.0,744.9,0.582,0,0,100,100,99
69.0,97.0,735.3,0.582,0,0,100,100,99
69.0,97.1,700.9,0.579,0,0,100,100,99
70.0,97.1,697.3,0.578,0,0,100,100,99
71.0,97.1,705.6,0.578,0,0,100,100,99
72.0,97.1,790.9,0.579,0,0,100,100,99
74.0,97.1,784.3,0.580,0,0,100,100,100
75.0,97.0,818.5,0.581,0,0,100,100,100
75.0,97.0,756.3,0.582,0,0,100,100,100
76.0,97.0,741.3,0.582,0,0,100,100,100
76.0,97.0,710.2,0.582,0,0,100,100,100
77.0,97.0,702.5,0.582,0,0,100,100,100
77.0,97.0,715.1,0.582,0,0,100,100,100
77.0,97.0,781.3,0.582,0,0,100,100,100
77.0,97.0,854.4,0.582,0,0,100,100,100
78.0,97.0,873.8,0.582,0,0,100,100,100
78.0,97.0,813.8,0.581,0,0,100,100,100
78.0,97.0,754.7,0.581,0,0,100,100,100
78.0,97.0,717.8,0.580,0,0,100,100,100
77.0,97.1,692.5,0.579,0,0,100,100,100
77.0,97.1,728.6,0.577,0,0,100,100,100
77.0,97.2,905.1,0.575,0,0,100,100,100
78.0,97.2,1026.5,0.573,0,0,100,100,100
78.0,97.3,1044.8,0.571,0,0,100,100,100
79.0,97.3,1022.3,0.569,0,0,100,100,100
78.0,97.4,989.9,0.568,0,0,100,100,100
78.0,97.4,1006.4,0.566,0,0,100,100,100
77.0,97.4,1028.4,0.565,0,0,100,100,100
76.0,97.5,1010.9,0.564,0,0,100,100,100
74.0,97.5,985.5,0.564,0,0,100,100,100
72.0,97.5,0.0,0.563,0,0,100,0,100
71.0,97.5,1908.3,0.563,0,0,100,25,100
70.0,97.5,1045.8,0.561,0,0,25,25,100
69.0,97.5,981.6,0.561,0,0,25,50,100
69.0,97.5,982.4,0.561,0,0,75,100,100
69.0,97.5,992.8,0.561,0,0,75,100,100
69.0,97.5,921.2,0.561,0,0,100,100,100
68.0,97.5,954.7,0.561,0,0,100,100,100
68.0,97.5,982.2,0.561,0,0,100,100,100
67.0,97.5,1061.5,0.561,0,0,100,100,100
67.0,97.5,1030.7,0.561,0,0,100,100,100
66.0,97.5,1126.4,0.561,0,0,100,25,100
66.0,97.5,819.9,0.561,0,0,25,50,100
66.0,97.5,908.0,0.561,0,0,75,100,100
66.0,97.5,426.0,0.561,0,0,75,25,100
66.0,97.5,460.3,0.561,0,0,25,25,100
66.0,97.5,913.7,0.561,0,0,25,25,100
65.0,97.5,947.1,0.561,0,0,25,50,100
65.0,97.5,861.4,0.561,0,0,50,100,100
64.0,97.5,878.4,0.561,0,0,75,100,100
65.0,97.5,928.9,0.561,0,0,100,100,100
66.0,97.5,959.8,0.561,0,0,100,100,100
67.0,97.5,925.5,0.561,0,0,100,100,100
67.0,97.5,924.4,0.561,0,0,100,100,100
67.0,97.5,915.5,0.561,0,0,100,100,100
67.0,97.5,854.2,0.561,0,0,100,100,100
66.0,97.5,936.9,0.561,0,0,100,100,100
66.0,97.5,987.7,0.561,0,0,100,100,100
66.0,97.5,980.6,0.561,0,0,100,100,100
66.0,97.5,1014.3,0.561,0,0,100,100,100
65.0,97.5,1030.9,0.561,0,0,100,100,100
65.0,97.5,1005.7,0.561,0,0,100,100,100
64.0,97.5,890.4,0.561,0,0,100,100,100
64.0,97.5,921.8,0.561,0,0,100,100,100
63.0,97.5,867.1,0.561,0,0,100,100,100
63.0,97.5,938.0,0.561,0,0,100,100,100
63.0,97.5,917.5,0.561,0,0,100,100,100
